Pig Meat On The Line,Memphis Minnie,156.42077,Queen Of The Delta Blues_ Volume 2 (B),149.014,136.821,country blues,1997
Volcan,KALIMBA,352.67873,Amar y Querer (Homenaje a Las Grandes Canciones),344.213,80.484,death core,2009
Hasta El Final,La Portuaria,224.91383,Rio,217.205,122.026,disco,2005
As The Sleeper Awakes,Soilwork,258.16771,Sworn To A Great Divide,253.376,113.957,death metal,2007
We Gotta Talk,Jennifer Lopez,247.77098,J.Lo,244.535,132.731,dance pop,2001
Love Is Gonna Bring Us Back Alive,Rickie Lee Jones,291.57832,Flying Cowboys,280.143,189.524,folk rock,1989
Where We Are From,Lexie Mountain Boys,247.11791,Sexy Fountain Noise,221.977,80.002,free improvisation,2006
Drifting Away,Faithless,247.14404,Faithless Live In Cannes EP,236.193,125.063,progressive house,1996
Ninja Tattoo,Shanadoo,200.88118,Welcome To Tokyo,193.138,137.923,europop,2006
Flame On,Big Daddy Kane,190.82404,Urban Car Tunes 2 (Megamix),190.824,98.011,hip hop,2001
The Song From Moulin Rouge,Percy Faith And His Orchestra,220.15955,The Fabulous Fifties Vol 6,211.586,55.233,orchestra,1953
The Happy Organ,"Dave ""Baby"" Cortez",125.6224,Fill It! - I Love the Fifties,116.088,185.559,instrumental rock,1976
Ain't No Game,Masta Ace Incorporated,295.1571,Sittin' On Chrome,295.157,88.12,bass music,1995
Chitlins Con Carne,Stevie Ray Vaughan And Double Trouble,235.65016,Blues At Sunrise,229.239,111.834,texas blues,1996
Myth Takes,!!!,143.98649,Myth Takes,134.6,193.978,dance-punk,2007
Breath Of Fresh Air,Warrior King,225.77587,Virtuous Woman,220.578,83.831,roots reggae,2002
See The Light,The Jeff Healey Band,267.33669,Master Hits,260.197,111.865,blues-rock,1988
Jack and Benton,Sean Callery,212.84526,24: Redemption,203.807,121.153,soundtrack,2008
Seventeen,Sex Pistols,129.93261,Spunk,126.914,129.722,punk,1977
Just A Little Bit Of You,Michael Jackson,192.57424,Soulsation! The 25th Anniversary Collection,183.089,110.28,motown,1975
I Won't Spend Another Night Alone,The Ataris,257.85424,So Long_ Astoria,247.403,151.401,pop punk,1999
Cosmic Forge (LP Version),Daath,267.78077,The Hinderers,255.152,123.033,technical death metal,2006
Wish (Album Version),Beautiful Creatures,263.96689,Beautiful Creatures,259.466,151.508,alternative metal,2001
Knowledge Is King,Kool Moe Dee,219.76771,Knowledge Is King,208.718,107.905,hip hop,1989
Better Luck Next Time,Lifehouse,215.82322,Lifehouse,203.9,164.002,post-grunge,2005
In Hell (Album Version),A Perfect Murder,229.79873,War Of Aggression,216.375,239.407,groove metal,2007
When A Man Is Wrong (Album Version),Seal,258.63791,Human Being,230.754,146.758,dance pop,1998
Sweet Lover Hangover,Love and Rockets,311.19628,Sweet F.A.,286.912,97.036,dance rock,1996
The Rock,Atomic Rooster,269.71383,Heavy Soul,260.278,143.137,hard rock,1971
Do Ya Thing (Remix) (Explicit Album Version),Cam'Ron,174.88934,Killa Season,163.161,101.883,hip hop,2006
Don't Stop The Music,Michael Stanley Band,218.40934,Heartland,195.408,150.799,heartland rock,1980
Elementro,TEN MADISON,405.41995,From Lust To Dust,356.084,92.699,downtempo,2003
A Talk With Dad,Speech,160.93995,PEECHY,160.94,73.11,hip hop,2003
Chime (edit),Orbital,192.20853,Halcyon - The Platinum Collection,188.801,120.938,techno,1990
I've Got You Under My Skin,Louis Prima And Keely Smith,159.16363,Jump_ Jive an' Wail: The Essential Louis Prima,153.397,108.498,space age pop,1960
All Alone (Live),Gorillaz,219.37587,Dirty Harry,209.874,148,hip hop,2005
La Bruja Chafa,Bobby Pulido,182.80444,El Cazador,171.828,179.318,tejano,1999
Song For Paul,Alex Gopher,164.0224,Alex Gopher (Versailles Special Edition),159.527,80.012,deep house,2007
If Every Day Could Be Christmas,Richie McDonald,290.69016,If Every Day Could Be Christmas,281.989,99.784,country gospel,2009
Hello,Jan Wayne,381.28281,Hello,374.84,127.968,eurodance,2010
Oops!...I Did It Again,Britney Spears,211.01669,The Singles Collection,207.865,95.066,dance pop,2000
Sweet Southern Comfort,Buddy Jewell,212.89751,Buddy Jewell,200.133,147.928,bluegrass,2003
Falling Leaves,Grandpa Jones,158.71955,Country Music Hall Of Fame Series: Grandpa Jones,145.119,65.93,bluegrass,1995
Los Conguitos,Mongo Santamaria,130.01098,Afro Roots,120.581,120.446,latin jazz,1959
Posters,Five Fingers of Funk,259.3171,Slap Me Five,242.979,96.627,funk metal,1995
Warhead (Live in Croatia_ 1993),U.K. Subs,241.99791,Normal Service Resumed,238.15,161.172,oi,1993
Rock the Spot,Blackalicious,260.33587,A2G EP,248.413,100.694,hip hop,1999
Obvious ( LP Version ),Jane's Addiction,355.63057,Ritual De Lo Habitual,346.686,92.729,alternative metal,1990
Cavalleria Rusticana,William Orbit,199.8624,Pieces In A Modern Style,187.96,131.281,progressive house,2000
My Friend the Blind,Workhorse,276.37506,Beasts of Burden,270.06,132.093,dirty south rap,2007
Love N' Gold,C.C. Adcock,272.95302,Lafayette Marquis_ The,268.899,162.016,zydeco,2004
Popovic,Mando Diao,306.18077,Long Before Rock 'n Roll,294.522,87.785,blues-rock,2006
Wild Card,Tex Williams,140.79955,Vintage Collections,138.019,150.486,western swing,2004
Foggy Mountain Top,Skeeter Davis,160.7571,The End Of The World,152.265,148.653,country rock,1963
The Gift,Natalie Cole,194.53342,Dangerous,172.013,115.45,vocal jazz,1985
Ride Wit Me,T-Bone,234.16118,The Last Street Preacha,228.328,96.007,ccm,2001
Baby_ I'm Your Man,Kevin Max,219.01016,Crashing Gates,202.548,88.002,ccm,2008
Hidden Sun,Room 5,403.01669,Music & You,389.619,127.99,disco,2003
I'm Hot,Erick Sermon,228.44036,Music,212.068,95.932,hip hop,2001
Earrings on the Table,Walter Trout,100.23138,Live,96.99,128.666,blues-rock,1992
I Love You More Than You'll Ever Know (LP Version),Donny Hathaway,322.87302,A Donny Hathaway Collection,308.86,72.937,jazz funk,1990
Studio Gangster,5th Ward Boyz,245.99465,Ghetto Dope,227.561,165.779,hip hop,1993
Sannyasin,John Mayer,38.3473,Dhammapada,38.347,121.915,rock,1976
Still I'm Sad,Rainbow,663.24853,On Stage,647.541,162.384,heavy metal,1975
Still I Will,Lisa Lynne,261.95546,Maiden's Prayer,240.506,106.009,chill-out,2001
Segredo,Joao Gilberto,197.19791,Joao Voz E Violato,187.582,127.782,brazilian jazz,2000
People Like New (LP Version),Seven Mary Three,238.10567,Rock Crown,230.882,77.885,post-grunge,1997
Fire,Jimi Hendrix,192.23465,Valleys Of Neptune,187.826,167.263,blues-rock,1969
Because Of You (Album Version),Unwritten Law,183.74485,Here's To The Mourning,169.401,103.142,post-grunge,2005
Space Between Us (Album Version),Sister Hazel,303.98649,Sister Hazel,297.964,127.707,post-grunge,1994
Next Year,Foo Fighters,274.65098,Skin And Bones,274.651,173.983,grunge,1999
There She Goes Again,R.E.M.,163.81342,Murmur - Deluxe Edition,163.813,138.703,jangle pop,1983
She Don't Move Me No More,BB King,186.40934,The Road from Itta Bena,181.737,52.932,blues-rock,1995
Patience,Guns N' Roses,402.36363,Live Era '87-'93,402.364,122.838,heavy metal,1988
Keep The Change,Joe Bataan,199.3922,Call My Name,188.929,104.801,salsa,2005
Can't Happen Here,Rainbow,299.57179,The Best Of Rainbow,287.33,155.999,heavy metal,1981
The Blinding Sun,Gustavo Santaolalla,117.18485,Babel - Music From And Inspired By The Motion Picture,110.254,90.463,folk,2006
Midnight  (LP Version),Axe,211.53914,Nemesis,205.218,157.614,hard rock,1983
Hey Louise,Neil Diamond,181.15873,The Jazz Singer Original Songs From The Motion Picture,172.455,100.422,soft rock,1980
Writing Paper Blues,Blind Willie McTell,191.73832,Blind Willie McTell -Statesboro Blues - The Early Years 1927-1935,185.179,131.624,country blues,1927
Midnight Lovers,Wyclef Jean,7.13098,Masquerade,7.131,195.208,hip hop,2002
Sfm,Basement Jaxx,161.85424,Rooty,149.537,130.862,progressive house,2001
Golden Touch (LP Version),Shinehead,242.6771,Unity,235.276,151.255,dancehall,1988
Tears Falling Down,Charlie Peacock,180.13995,West Coast Diaries Vol.1-cass.,174.916,130.441,ccm,1988
A Fall Song,Cross Country,168.77669,Cross Country,158.61,129.169,progressive house,2009
Old Shep,Red Foley,192.80934,25 Country Memories,189.98,38.443,country gospel,1936
Feel It Boy (Deep Dish Danchall Remix) (Feat. Janet Jackson),Beenie Man Featuring Janet Jackson,215.90159,Feel It Boy,212.759,102.828,dancehall,2002
What's Wrong,Lost Boyz,250.27873,Love_ Peace & Nappiness,250.279,98.431,gangster rap,1997
Destination Eschaton (Hardfloor Vocal Mix),Shamen,443.03628,Hystericool: The Best of the Alternate Mixes,430.573,86.561,tech house,2002
Trouble In The City,J.J. Cale,202.94485,#8,194.502,133.398,blues-rock,1983
Harder To Breathe,Maroon 5,173.66159,Songs About Jane,171.607,149.917,pop,2002
Do It Nice,Suicide,323.94404,The Second Album + The First Rehearsal Tapes,318.624,130.826,experimental rock,1999
Stumblin' Man (Album),Tad,215.43138,8-Way Santa,212.927,157.532,grunge,1991
Reckoning (Album Version),unloco,205.73995,Healing,182.364,155.793,alternative metal,2001
Let Thy Ale Swing,Mithotyn,58.30485,In The Sign of the Raven,55.391,179.832,viking metal,1998
Ali Baba,Jackie Edwards,179.09506,The Bunny Striker Lee Story,172.286,157.177,rock steady,2003
Explode (Epic Extended Mix),Jordan & Baker,424.9073,Explode,421.1,138.997,hard trance,2002
Lingan,Atman,341.36771,97 | 07,324.377,109.099,downtempo,1997
Memorabilia,Nine Inch Nails,441.96526,The Downward Spiral - Deluxe Edition,439.478,133.903,industrial metal,1994
The Never-Ending Why,Placebo,221.6224,Bright Lights,209.548,118.956,british pop,2009
Caught In A Dream (Album Version),Alice Cooper,189.90975,Love It To Death,171.114,137.258,shock rock,1971
Smoke,Vanessa Daou,167.6273,Zipless (Deluxe),156.497,123.094,chill-out,1994
You Left Me,The Maine,209.00526,Can't Stop Won't Stop,205.827,130.031,power pop,2008
Basking Under a Blacksun Dawning,Morgion,341.68118,Morgion,330.252,112.063,sludge metal,1997
Happy Cycling,Boards of Canada,472.52853,Music Has The Right To Children,429.941,100.013,trip hop,1996
Soldiers Of DoomsdayA ,Winds Of Plague,246.04689,The Great Stone War,239.102,140.238,death metal,2009
Won't Be Long,Rakim feat. Tracey Horton,291.97016,The Seventh Seal,278.198,168,hip hop,2009
Herb Philbrick - Counter Spy ( LP Version ),Bob Newhart,72.33261,Behind The Button-Down Mind Of Bob Newhart,72.333,133.721,comedy,1961
Que Vas A Hacer?,Daddy Yankee / May-Be,199.47057,Barrio Fino,196.632,91.988,reggaeton,2004
Is It The Skin I'm In?,Lyrics Born,233.32526,Everywhere At Once,228.043,151.051,hip hop,2008
Strange Way To Save The World,4Him,270.28853,Chapter One .. A Decade,256.151,120.077,ccm,2000
When I Was Drinking,Hem,222.74567,Rabbit Songs,216.776,108.054,folk-pop,2000
Concede,Sister Hazel,235.65016,...Somewhere More Familiar,224.729,142.893,post-grunge,1997
The Chance,Julie Roberts,287.50322,Julie Roberts,269.311,139.99,alternative country,2004
O.R.P.,Vulgar Pigeons,125.98812,Imperialism,117.127,132.136,math-core,2004
Mistadobalina,Del Tha Funkee Homosapien,257.69751,The Best Of Del Tha Funkee Homosapien [The Elektra Years]: The B-Boy Handbook,244.849,99.566,hip hop,1991
Mad About the Boy,The Radio Dept,207.20281,Are You Scared To Get Happy?,194.525,124.968,shoegaze,2006
Sellotape Flowers,Geiom,365.60934,Sellotape Flowers,343.33,119.901,dubstep,2001
Bald Head,Professor Longhair,153.49506,And... R&B was born,147.958,156.803,louisiana blues,1980
Upon The Shores [Explicit],Trivium,321.17506,Shogun,313.295,100.604,alternative metal,2008
That Blows My Mind (Slammin' and Way Out There!),The Gone Jackals,228.93669,Blue Pyramid,212.753,177.563,blues-rock,1998
You (Demo),Radiohead,204.06812,Pablo Honey (Collector's Edition),194.206,111.629,british pop,2009
Cry,Kelly Clarkson,214.5171,All I Ever Wanted,202.06,142.137,teen pop,2009
Turning Of A Key,Michael Gettel,272.22159,The Key,256.313,95.046,chamber jazz,1993
Canta Una CanciA3n De Amor,Alejandro Lerner,232.48934,Lernertres,209.694,129.233,pop rock,1984
Welcome 2 Detroit,Trick Trick / Eminem,285.49179,The People Vs.,274.657,91.101,bass music,2005
Nie Wieder (Live Version),Pyranja,167.54893,Nie Wieder,154.912,68.86,pop rap,2006
The Son Of Hickory Holler's Tramp,Kenny Rogers,188.96934,The Best Of Kenny Rogers,171.508,174.785,country rock,1977
Night Won't Last Forever_ The (Kingdom Come Album Version),Charlie Peacock,355.34322,Kingdom Come,345.205,153.968,ccm,1999
Let's Plan A Robbery,Three 6 Mafia,213.60281,Most Known Unknown (Screwed and Chopped),213.603,130.298,dirty south rap,2005
Sugar Buzz,Russell Malone,286.6673,Playground,280.329,86.172,cool jazz,2007
Gimme Legs,The Chap,213.89016,Well Done Europe,208.434,120.188,future jazz,2010
Sweet Contradiction,iaron Watson,257.35791,Angels & Outlaws,245.923,124.15,honky tonk,2008
Il Y A Des Anges,Line Renaud,140.30322,Les Annees Chansons,136.62,117.537,chanson,1994
Full House,Alan Silvestri,81.50159,Night At The Museum,81.502,84.615,country rock,2006
Lemons_ For Kevin,Alternative TV,237.08689,My Life As A Child Star,230.359,136.964,experimental rock,1994
The Greeting Song (Album Version),Red Hot Chili Peppers,193.43628,Blood Sugar Sex Magik,193.436,134.221,rap rock,1991
Illuminate,Orbital,327.8624,The Altogether,316.447,125.975,techno,2001
Simple Man,Bad Company,296.12363,Hard Rock Live,296.124,130.049,blues-rock,1976
T-Ball and Indian Guides (LP Version),Bill Engvall,482.21995,Dorkfish,482.22,112.964,comedy,1998
Hollow Dream,M.I.K.E.,440.52853,The Perfect Blend,398.385,135.053,progressive trance,2006
Another Year,K's Choice,207.56853,Live,207.569,171.648,post-grunge,2000
July,Al DiMeola,319.84281,The Best of Al DiMeola: The Manhattan Years,312.616,206.101,latin jazz,1992
Mopao,Africando All Stars,274.25914,Mandali,269.973,167.677,salsa,2003
Mental Beat,Hanoi Rocks,304.22159,Back to Mystery City,300.495,135.648,heavy metal,1983
Windpower (2009 Digital Remaster),Thomas Dolby,259.18649,The Golden Age Of Wireless,259.186,128.47,pop rock,1982
When The Saints Go Marching In,Precious Bryant,164.8322,Fool Me Good,154.738,130.453,blues,2002
Each Time (I Love You More),Jackie Wilson,141.81832,Lonely Teardrops,131.918,106.328,chicago soul,1959
Put Him Out,Ms. Dynamite / Bounty Killer,241.37098,Put Him Out,235.59,105.201,grime,2002
Spanish Nights,Michael Stanley Band,346.56608,MSB,328.94,92.161,heartland rock,1982
Above The Rainbow,Flora Purim,208.03873,Encounter,197.851,173.649,latin jazz,1994
Die Meisten,Samy Deluxe,235.98975,Samy Deluxe,233.72,85.865,hip hop,2001
REALIZATION: REMORSE,This Is Hell,106.39628,Misfortunes,106.396,83.335,post-hardcore,2008
Long Summer Days,The Moody Blues,194.97751,Caught Live + 5,185.94,91.453,british invasion,1977
Can I Get A Witness,RUN-DMC,216.65914,Down With The King,205.74,102.176,hip hop,1993
All Too Human,The Flies,222.40608,The Flies,217.693,95.051,freakbeat,2007
I'm Glad,Jennifer Lopez,224.39138,I'm Glad,212.213,93.95,dance pop,2002
I Need Love,Usher,32.41751,Live,32.418,118.237,hip hop,1999
If A Woman Answers,Leroy Van Dyke,124.52526,Walk On By,114.619,163.942,country rock,1962
Chant For Eschaton 2000,Behemoth,321.48853,Satanica,303.659,156.261,black metal,1999
Let's Get It Started,Black Eyed Peas,223.03302,Kids Sing Along Pac,219.847,107.199,hip hop,2004
Follow The Light (Radio Edit),Sub Focus,214.83057,Rock It,207.656,86.991,breakbeat,2009
All Burned Out,Savoy Brown,171.62404,Kings of Boogie,168.246,150.95,blues-rock,1989
Drop The Hammer,The Gone Jackals,220.49914,Bone To Pick,209.792,99.593,blues-rock,1995
The Tarnished Angels (remastered),Fehlfarben,330.65751,Die Platte Des Himmlischen Friedens,314.851,91.097,new wave,1991
You Tell Me,Johnny Cash,80.03873,The Original Johnny Cash Volume 1,74.449,196.303,honky tonk,1959
Allez_ Glissez!,Quadro Nuevo,215.30077,Luna Rossa,200.818,188.626,tango,2002
Have Fun Prelude,Speech,24.92036,PEECHY,24.92,72.845,hip hop,2003
Tu,Shakira,214.12526,Donde Estan Los Ladrones,205.798,139.95,dance pop,1998
Doble Bombo,Las Ketchup,171.80689,Un Blodymary,167.869,167.954,rumba,2006
To Go Home,Daniel Johnston,270.78485,The What Of Whom,270.785,131.011,power pop,1982
Head For Backstage Pass,Jeff Beck,163.83955,Original Album Classics,156.23,131.554,blues-rock,1976
Ormhaxan,Finntroll,278.93506,Ur Jordens Djup,273.862,180.06,heavy metal,2007
Si Tu Veux Le Savoir,Marc Lavoine,190.6673,C'Est Ca Lavoine,183.24,140.424,chanson,1995
The Stranger,James Horner,231.57506,The Missing,213.188,186.138,rock,2003
Swing Vagabond,Quadro Nuevo,272.92689,Tango Bitter Sweet,264.139,105.069,tango,2006
Three Hearts In A Tangle,Roy Drusky,167.70567,Second Hand Rose,160.403,92.851,country rock,1961
Soldats Ne Tirez Pas,Gerard Lenorman,191.73832,Je Vous Reparlerai d'Amour,180.222,112.192,chanson,1989
Lord of Shadows and Golden Wood,Beherit,202.91873,Drawing Down the Moon,183.13,130.955,illbient,1993
Common sense,Winston McAnuff_ The Bazbaz Orchestra,225.04444,A drop,217.797,135.706,roots reggae,2005
Nothing Matters Anymore,Showbread,252.21179,The Fear Of God,249.667,164.963,post-hardcore,2009
Meet Me In The Bathroom,The Strokes,177.18812,Room On Fire,166.76,93.315,indie rock,2003
Rescue Me,Fontella Bass,165.72036,Brothers In Blues & Sisters In Soul,153.13,124.369,northern soul,1965
Ricky Ticky Toc,Eminem,171.72853,Encore,167.445,86.007,hip hop,2004
Zornig!,Dynamite Deluxe,148.29669,Deluxe Soundsystem,141.798,87.844,hip hop,2000
It Came Upon The Midnight Clear,Gold City,173.66159,FANtastic Christmas,164.281,145.16,southern gospel,1994
Smooth Operator,Sade,298.89261,Diamond Life,287.277,119.903,quiet storm,1983
She Don't Belong To You,Sue Foley,224.65261,Ten Days In November,214.43,105.21,roots rock,1998
Tootie Blues,Paul Geremia,204.56444,Screamin' and Hollerin' The Blues,196.325,116.318,country blues,2004
America's Suitehearts,Fall Out Boy,214.33424,Alternative Summer 2009,208.538,160.109,pop punk,2008
Gnosis,Paul Avgerinos,423.60118,Gnosis,397.868,119.897,chill-out,2006
Inside Job,Pearl Jam,428.56444,Pearl Jam,414.697,105.994,grunge,2006
September Song,The Chico Hamilton Quintet With Fred Katz_ Paul Horn_ John Pisano_ Carson Smith,218.48771,Classical Katz,203.146,67.452,soul jazz,1997
King Of Pain,The Police,318.01424,Certifiable,318.014,86.693,new wave,1983
Good Texan,The Vaughan Brothers,262.29506,Family Style,249.812,142.372,blues-rock,1990
The Attitude Song,Steve Vai,693.57669,Live In London,663.22,116.055,instrumental rock,1984
Sedona Suite (Sunrise/Prayer/Joy/Sunset),Tom Barabas,743.36608,Sedona Suite,724.677,134.491,meditation,1992
Happy Mother's Day,Casiotone For The Painfully Alone,47.46404,Etiquette,43.752,72.685,trip hop,2006
Lappi Pt IV Etiainen,Nightwish,153.44281,Angels Fall First,149.362,131.248,sympho black metal,1997
Un Tipo Como Yo,Willie Rosario,281.41669,Back To The Future,276.364,197.458,salsa,1999
No Comprimise_ No Regrets,Hanoi Rocks,240.66567,Another Hostile Takeover,230.864,126.105,heavy metal,2005
Vibrators,George Lopez,330.16118,Tall_ Dark & Chicano,326.96,86.353,california,2009
Uptown,Camp Lo,214.46485,Another Heist,214.465,90.983,pop rap,2009
She Will Never Let Me Down,Toots & The Maytals,125.88363,Pressure Drop: The Definitive Collection,120.448,115.75,reggae,1998
New Morning (Live),Nick Cave & The Bad Seeds,202.05669,Live Seeds,194.473,70.759,rock,1993
Coming Undone,Tantric,176.43057,Mind Control,165.605,140.111,post-grunge,2009
Rich Girl,Daryl Hall & John Oates,216.34567,Livetime,216.346,178.825,pop rock,1976
Who Shot Ya (Amended Album Version),The Notorious B.I.G.,316.65587,Greatest Hits,311.664,91.69,gangster rap,2007
Alimony,Shaggy,232.30649,Original Doberman,223.62,89.998,reggae,1994
John the Revelator,Blind Willie Johnson,198.00771,The Soul of a Man,191.733,125.692,texas blues,1991
Ready For The Floor (Radio Edit),Hot Chip,202.10893,101 Running Songs,202.109,128.988,dance rock,2008
Some Lie For Love,L.A. Guns,215.82322,Hollywood Vampires,212.474,133.624,heavy metal,1992
The Four Big Ones (Essential Authors And Works),Black Debbath,265.7171,Welcome To Norway,265.717,124.448,blues,2001
Let Me In,The Fabulous Thunderbirds,154.53995,The Fabulous Thunderbirds,150.018,118.02,blues-rock,1979
Cuando Ya Me Empiece A Quedar Solo,Sui Generis,335.33342,Adios Sui Generis Vol III,330.948,107.592,cumbia,1973
Open Up Your Mind (Guido Osorio Club Mix),Eyes Cream,492.30322,Open Up Your Mind,487.845,129.994,progressive house,2002
Gettin' Together,Tommy James And The Shondells,136.12363,Anthology,125.463,142.963,brill building pop,1989
From A Jack To A King,Ned Miller,128.26077,100 Country Classics,125.19,99.312,country rock,1963
It All Depends On You,Jerry Lewis,142.73261,Very Best Of,135.459,124.877,rock steady,1995
Sapphire,Bill Douglas,273.97179,Kaleidoscope,268.637,192.819,chamber jazz,1993
La Machine,Pascal Obispo,246.56934,Les Fleurs Du Bien,238.016,130.057,europop,2006
Africa,Dusminguet,173.97506,Vafalungo,168.786,106.073,rumba,1998
(I'm So) Afraid Of Losing You Again,Charley Pride,188.02893,Super Hits,183.298,98.824,honky tonk,1970
Mary Had A Little Boy (Maestro Mix),SNoe!,327.78404,Attack - The Remixes Part 1,324.441,121.102,pop rap,1996
Solemn,Scott Glasgow,85.15873,The Gene Generation,76.91,42.183,contemporary classical music,2009
Cellular Phone,Bounty Killer,205.29587,Nah No Mercy - The Warlord Scrolls,201.584,159.798,dancehall,1995
Family Tree,Naughty By Nature,330.08281,Icons,325.045,93.502,gangster rap,2002
Mais La Vie,Maurane / Lara Fabian,198.86975,Quand L'Humain Danse,177.389,107.087,chanson,2003
The Things That I Used To Do,Guitar Slim,183.06567,And... R&B was born,178.875,96.731,r&b,1953
Silent Hill,Moss,329.35138,Never Be Scared / Don't Be A Hero,316.883,111.079,future jazz,2009
Soul of Ethiopia,Oh No,110.57587,Dr. Nos Ethiopium,105.471,128.116,hip hop,2009
Beholder of Justice (Album Version),Hatebreed (int License),164.20526,The Rise of Brutality,164.205,134.804,hardcore punk,2003
Jump In My Bed,Rooney,199.28771,Calling The World,184.866,123.026,power pop,2007
Escuta_ Noel,Maysa,176.37832,Maysa,173.453,82.72,brazilian pop music,2003
So deep,Ann Lee,380.08118,So Deep,363.532,131.999,europop,2000
Up Above My Head,Sister Rosetta Tharpe & Marie,146.80771,Backline Volume 47,144.08,80.893,religious music,2004
Les Corps Glorieux: III. L'Ange aux parfums,Timothy Byram-Wigfield,473.46893,Olivier Messiaen: Les Corps Glorieux - Le Banquet celeste - Apparition de l'Eglise eternelle,463.453,112.238,religious music,2002
Do You Finally Need A Friend,Terry Callier,342.56934,Occasional Rain,333.154,110.189,soul jazz,1972
Deviate From The Form,Scar Symmetry,326.60853,Pitch Black Progress,296.536,120.022,death metal,2006
More to This,Information Society,233.42975,Synthesizer,225.495,220.031,freestyle,2007
After Lovin You (Love Life Album Version),Charlie Peacock,291.21261,Love Life,282.807,100.862,ccm,1991
Give It What U Got,SWAMI featuring Asuivre,260.28363,EQUALIZE,257.869,90.008,downtempo,2007
The Date ( LP Version ),Scott Weiland,321.01832,12 Bar Blues,321.018,112.68,post-grunge,1998
Was wollen wir noch mehr?,Die Fantastischen Vier,316.55138,Fur Dich Immer Noch Fanta Sie,312.436,95.863,pop rap,2010
Sachmagehtsnoch,Dendemann,221.98812,Die Pfutze des Eisbergs,219.487,106.023,progressive house,2006
Maybe Someday...,Simply Red,258.08934,Men And Women,252.604,83.73,pop rock,1987
El Greco: Movement III,Vangelis,408.00608,El Greco,371.839,62.216,progressive rock,1998
Pon De Floor,Major Lazer / Vybz Kartel / Afrojack,187.0624,Pon De Floor,180.216,84.525,dancehall,2009
Entre Autre Pas En TraA(r)tre,Isabelle Adjani,179.77424,Pull Marine,171.543,130.273,chanson,1983
Rescue And Breakout,James Horner,203.54567,The Missing,193.329,95.543,rock,2003
I Know Somethin (Bout You),Alice In Chains,261.77261,Jar of flies / Facelift / Dirt,258.473,114.758,grunge,1990
Stand By Your Man,Tammy Wynette,159.60771,Country 100,152.816,105.202,honky tonk,1968
The Other Side,Super700,47.28118,Lovebites,44.756,64.101,pop rock,2009
Lawyer Clark Blues,Sleepy John Estes,190.27546,Working Man Blues,185.585,85.193,country blues,1965
Beauty Supply And Demand,Busdriver,125.77914,Well Deep: Ten Years Of Big Dada,117.307,242.7,alternative hip hop,2004
Wind Beneath My Wings,RyanDan,255.76444,Ryan Dan,245.104,142.196,neoclassical,2007
Ma Rainey's Black Bottom,Ma Rainey,188.94322,Ma Rainey,188.943,99.076,classic female blues,1927
This House Is Haunted,Alice Cooper,210.54649,THE EYES OF,196.545,130.325,shock rock,2003
AquaCityBoy,K-OS,161.51465,Atlantis - Hymns for Disco.,152.764,78.971,trip hop,2006
Under The Palms,Photek,157.3873,Solaris,157.387,105.085,jungle music,2000
Sangre americana,Bacilos,229.32853,Sinverguenza,227.103,156.002,vallenato,2004
Fire and Ice,Outerspace,242.78159,Blood And Ashes,232.716,96.716,hip hop,2004
Miss X (LP Version),MC5,307.722,High Time,298.969,75.706,garage rock,1971
Little Sister,Debbie Davies,225.67138,Round Every Corner,219.87,116.984,blues-rock,1998
Mambo Suavecito,Tito Puente,178.46812,Mamborama,170.44,179.587,salsa,1993
Witch Weed (Live),Bongzilla,397.26975,Apogee,397.27,95.882,stoner metal,1999
Living The Dream,D:Fuse,352.93995,Begin,339.18,131.877,progressive house,2004
Just Like Darts,The Real Kids,263.75791,Better Be Good,256.592,104.775,power pop,1977
Hold On Baby,Janet Jackson,10.34404,Janet,10.344,61.878,dance pop,1993
Gangsta Lean (Gangstapella),D.R.S.,237.16526,Gangsta Lean,225.768,165.168,rap,1993
Master_ Faster_ Sweet Desaster,Nightfall,207.77751,Diva Futura,207.778,101.994,doom metal,1999
Schitzo,brokeNCYDE,262.89587,BC 13-EP,262.896,113.361,pop rap,2008
Passage To Melilla,Pyrolator,180.24444,Wunderland (plus Bonustracks),166.435,90.248,hard trance,2005
Feelings,Shy FX & T Power,380.44689,Innovation The Album Mixed By Shy FX,367.467,88.973,uk garage,2005
Nothing's The Same (2002 Digital Remaster),Gary Moore,306.72934,After Hours,287.126,86.429,blues-rock,1992
Blott En Dag,Mons Leidvin Takle,180.37506,Navnet Jesus,173.169,60.509,lullaby,2001
The Beautiful Shepherdess of Arcadia,The Baltimore Consort,614.00771,A Trip to Killburn,575.692,130.572,early music,1996
The Battle Of New Orleans,Johnny Horton,148.79302,100 Country Classics,138.791,179.311,country rock,1959
Tabloid Junkie,Michael Jackson,272.71791,HIStory - PAST_ PRESENT AND FUTURE - Book I,268.771,111.132,motown,1995
Bite Back,The All-American Rejects,279.71873,Dirty Little Secret,274.286,147.998,emo,2005
El Jorobadito,Los Autenticos Decadentes,223.97342,Vinyl Replica: El Milagro Argentino,210.617,88.505,cumbia,1989
Murphy Lee,Murphy Lee / Zee,268.90404,Murphy's Law,253.521,92.043,pop rap,2003
The Flight of the serpentarius,Bruno Sanfilippo,291.082,Sons of the Light,281.995,146.008,chill-out,1991
Un Cachito De Ti,Sergio Dalma,253.59628,Cuerpo A Cuerpo,241.209,164.024,ballad,1995
